house_type,orientation,area,level,decoration,price
5室3厅5卫,南,398.97,高层,毛坯,860
4室3厅5卫,东,304.06,高层,毛坯,1185
3室1厅2卫,东南,122.3,中层,简装修,235
2室2厅1卫,西,82.35,中层,毛坯,138
5室2厅3卫,西南,223.4,高层,精装修,1280
3室1厅1卫,东南,183,中层,豪华装修,700
3室2厅1卫,东南,102.98,高层,简装修,183
5室2厅4卫,南北,292,低层,毛坯,615
4室2厅2卫,南北,130,低层,精装修,270
4室2厅5卫,南,292,低层,毛坯,1150
3室1厅1卫,东,92.42,高层,精装修,161
3室2厅1卫,东,72.38,中层,精装修,178
2室1厅1卫,东南,74.65,高层,简装修,99
4室2厅3卫,南北,189.66,高层,精装修,1220
3室2厅2卫,东南,97.26,中层,精装修,281.36
4室2厅2卫,东北,210.97,高层,精装修,640
3室2厅2卫,南北,105.25,高层,精装修,326
3室2厅2卫,西北,124.05,高层,精装修,355
3室2厅2卫,西南,116.92,中层,精装修,305
3室2厅2卫,西,109.79,高层,精装修,182
3室2厅2卫,东南,84,高层,毛坯,65
4室2厅3卫,南,197.44,中层,精装修,920
2室2厅2卫,南,113.85,高层,精装修,260
3室2厅2卫,南北,103,低层,精装修,435
2室2厅2卫,北,115.32,中层,简装修,45
3室2厅2卫,西,113.11,高层,简装修,370
3室2厅2卫,北,109.41,中层,中装修,255
4室2厅3卫,南北,218,高层,豪华装修,1400
3室2厅2卫,南,114,高层,精装修,260
3室2厅2卫,南,99.08,高层,精装修,240
3室2厅1卫,东西,104.74,中层,精装修,167
4室2厅2卫,南,152,低层,毛坯,880
2室1厅1卫,东,86,低层,简装修,110
3室2厅2卫,东,97.65,高层,精装修,370
6室3厅6卫,南北,332,高层,豪华装修,3000
3室2厅2卫,南北,92,中层,精装修,110
5室2厅3卫,南北,129.01,中层,毛坯,700
2室2厅1卫,南,85.87,高层,精装修,170
4室2厅2卫,北,190.04,高层,精装修,1150
4室2厅2卫,南,189.52,低层,毛坯,650
3室1厅2卫,西,180.5,低层,精装修,800
2室1厅1卫,东北,89.73,低层,精装修,169
2室2厅1卫,南,63.43,高层,毛坯,72
4室2厅2卫,东南,87.39,中层,毛坯,460
3室2厅2卫,南北,95.44,低层,精装修,248
5室2厅4卫,南,332,低层,豪华装修,1300
3室2厅2卫,西南,131.58,高层,简装修,295
3室2厅2卫,西南,134.34,中层,精装修,510
4室2厅2卫,南北,204,低层,毛坯,1250
6室3厅4卫,东,460,低层,毛坯,3388
2室1厅1卫,西南,89.27,中层,简装修,249
3室2厅2卫,南,108,低层,精装修,200
3室1厅2卫,东北,105,低层,精装修,230
3室2厅1卫,南北,70.64,高层,精装修,139
4室2厅4卫,东,259.24,低层,毛坯,1000
4室2厅2卫,西南,173.84,中层,毛坯,338
4室2厅4卫,南,345.58,中层,精装修,988
4室2厅2卫,南北,130,高层,毛坯,306
3室1厅2卫,南,120.83,低层,精装修,406
3室1厅1卫,西南,88.42,中层,精装修,218.5
3室2厅2卫,南北,103,低层,精装修,190.75
4室2厅2卫,南北,122,低层,毛坯,240
4室2厅2卫,西南,87.99,高层,毛坯,230
5室2厅3卫,南,181.02,高层,毛坯,560
4室2厅5卫,南,245.15,中层,毛坯,796
4室2厅2卫,南,137.16,中层,精装修,358
2室1厅1卫,东南,86.78,低层,简装修,95
4室2厅2卫,西南,143,高层,精装修,410
3室2厅1卫,东,89.6,高层,精装修,236
2室1厅1卫,东南,51.44,低层,简装修,38
3室2厅2卫,西南,92.5,高层,毛坯,72
4室2厅5卫,南,244.37,低层,毛坯,796
4室3厅4卫,东,300.39,低层,毛坯,1600
3室2厅1卫,南北,90.38,低层,精装修,90
3室1厅2卫,东,131,高层,精装修,482
3室2厅2卫,南,100.39,高层,精装修,420
5室3厅4卫,南北,255,高层,精装修,1600
4室2厅2卫,西南,128.16,低层,简装修,326
2室2厅1卫,南,83,低层,精装修,107
2室1厅1卫,西南,64.51,高层,精装修,146
3室2厅2卫,东北,117.14,高层,毛坯,257
4室2厅2卫,南,138.37,高层,精装修,346
4室2厅4卫,东南,199,低层,简装修,720
2室2厅1卫,东南,83,低层,精装修,107
3室1厅1卫,西北,82.74,高层,精装修,223
4室1厅1卫,东南,93.45,高层,简装修,110
5室2厅3卫,南北,219.15,高层,精装修,1260
3室1厅1卫,西南,88.39,中层,毛坯,210
4室2厅3卫,南,212.7,中层,毛坯,560
5室2厅3卫,南北,239.88,低层,精装修,1530
5室2厅4卫,南北,266.67,高层,简装修,202
3室2厅1卫,东南,100.48,高层,简装修,120
2室2厅1卫,南,80.01,中层,简装修,115
3室2厅2卫,南北,136.84,中层,精装修,650
4室2厅2卫,南北,137.47,高层,毛坯,396.8
4室2厅2卫,北,135,高层,毛坯,315
3室1厅1卫,西北,81.51,低层,精装修,220
3室2厅2卫,东南,86.08,高层,简装修,203
4室2厅3卫,东,282,中层,毛坯,310
3室2厅1卫,南北,80.91,中层,精装修,185
3室1厅1卫,西北,89,高层,简装修,230
3室2厅2卫,西南,123.99,高层,精装修,450
3室2厅1卫,南北,88.8,低层,简装修,196.55
3室2厅2卫,南北,86.8,低层,精装修,168.61
3室2厅1卫,南,88.84,低层,精装修,180
3室2厅3卫,南北,132,高层,精装修,390
4室2厅2卫,东南,137.91,低层,简装修,248
3室2厅1卫,东北,91,高层,毛坯,141
4室2厅2卫,西北,135.03,高层,精装修,390
3室2厅3卫,南北,220,中层,精装修,770
3室1厅2卫,南,128.21,中层,精装修,549
2室1厅1卫,西北,77.08,低层,毛坯,169
3室1厅1卫,东南,73.49,高层,精装修,116
3室1厅2卫,南,158.71,低层,简装修,158
3室1厅1卫,北,92.22,中层,精装修,216
2室2厅1卫,东南,103.06,高层,简装修,365
3室2厅2卫,南,144.39,中层,精装修,300
5室2厅3卫,东南,153.25,低层,毛坯,440.75
3室1厅1卫,东南,77.5,低层,精装修,79
3室2厅1卫,南,87.81,高层,精装修,156
4室1厅2卫,南北,154.32,低层,精装修,700
3室1厅1卫,西北,97.66,高层,简装修,188
4室2厅5卫,南,287,高层,毛坯,679
3室2厅2卫,东南,97.67,高层,精装修,117
2室1厅1卫,东南,87.69,低层,简装修,183
3室2厅1卫,西南,85.83,高层,精装修,140
2室1厅1卫,东,81.28,中层,精装修,128
3室2厅1卫,东北,91,中层,毛坯,136
3室1厅2卫,东,142.61,中层,简装修,171
4室2厅3卫,南,199.17,高层,毛坯,1100
3室2厅2卫,东北,127.34,中层,精装修,490
3室2厅1卫,南,86.08,低层,精装修,139
4室1厅3卫,东南,97.16,高层,简装修,408
2室1厅1卫,东南,74.2,高层,简装修,100
2室2厅2卫,东,94.17,中层,精装修,232
4室2厅2卫,南北,155.02,中层,精装修,595
3室2厅1卫,东北,91.06,中层,简装修,289
3室2厅2卫,西南,110.82,中层,精装修,235
4室2厅2卫,东,88.03,高层,精装修,335
3室2厅2卫,南,131.16,高层,精装修,397.6
4室2厅3卫,东南,156,低层,精装修,452
2室2厅1卫,西,82.35,中层,毛坯,138
3室2厅1卫,东南,92,中层,毛坯,120
3室2厅2卫,南北,104.06,高层,精装修,375
3室2厅2卫,东,106,低层,简装修,108
4室2厅2卫,西,182.61,高层,精装修,566
3室1厅1卫,北,100.27,高层,毛坯,380
3室2厅2卫,西南,106.05,中层,精装修,328.79
5室4厅4卫,南,380,低层,豪华装修,3000
2室2厅1卫,西,88.8,低层,精装修,228
2室1厅1卫,南,63.67,中层,精装修,69
3室2厅2卫,西,94.69,低层,精装修,280
2室2厅1卫,东南,69.94,高层,精装修,217
1室1厅1卫,西北,54.05,中层,简装修,85
2室2厅1卫,西北,80,中层,中装修,45
3室2厅2卫,南北,87,中层,毛坯,162
4室2厅3卫,南,193.6,高层,精装修,1250
5室2厅3卫,南北,287.05,高层,简装修,1579
3室2厅2卫,西南,124.09,中层,精装修,460
4室2厅2卫,北,202.86,高层,毛坯,740
4室2厅2卫,南北,142.16,中层,毛坯,469
2室2厅1卫,南北,94.55,低层,精装修,320
3室2厅2卫,南北,118,高层,简装修,185
4室2厅2卫,南北,170.15,中层,简装修,520
4室2厅2卫,东北,136,高层,精装修,650
4室2厅3卫,南,179,低层,毛坯,205
2室1厅1卫,西北,73.65,低层,精装修,146
4室2厅2卫,南北,166,中层,豪华装修,230
3室1厅2卫,东南,135.36,低层,简装修,179.69
4室2厅2卫,南北,151.9,低层,毛坯,436
3室2厅2卫,南北,160,低层,精装修,760
3室1厅2卫,南,130.58,中层,精装修,114
2室1厅1卫,南,73.14,中层,精装修,192
3室2厅2卫,东,90.35,中层,精装修,168
5室2厅3卫,南北,217.76,中层,精装修,420
3室1厅1卫,东南,75.51,低层,简装修,81
2室1厅1卫,西,94.43,中层,精装修,295
3室1厅2卫,北,113.03,高层,精装修,242
4室2厅3卫,东南,136.06,中层,毛坯,335
3室2厅4卫,东南,246.39,高层,毛坯,745
3室2厅2卫,南北,107.31,高层,精装修,230
3室2厅3卫,西,213.33,中层,简装修,850
2室1厅1卫,东南,82.2,低层,毛坯,49.6
3室2厅2卫,东南,94.43,中层,精装修,145
5室2厅3卫,西南,198.01,低层,精装修,760
2室2厅1卫,南北,90.43,中层,精装修,520
2室2厅1卫,南,91.96,中层,简装修,74.8
2室1厅1卫,南北,68.4,中层,精装修,186
2室2厅1卫,东北,71.32,高层,精装修,165
3室2厅2卫,西,101.83,低层,精装修,333
2室1厅1卫,南,88.65,低层,简装修,208
4室2厅2卫,西,157.3,低层,精装修,306.67
3室2厅1卫,南,86.56,低层,精装修,260
3室2厅3卫,南,391,低层,精装修,2000
3室2厅1卫,东,78.76,中层,精装修,151.8
2室2厅1卫,北,82.39,低层,简装修,138.5
2室2厅1卫,南,85.69,中层,精装修,158.6
3室2厅2卫,南,75,高层,精装修,60
4室2厅2卫,东南,136.9,高层,简装修,308
3室1厅1卫,东北,79,低层,精装修,83
3室2厅2卫,南,114.62,中层,精装修,184.5
1室0厅1卫,南北,30.87,中层,精装修,17.5
4室3厅4卫,东,239.23,中层,毛坯,690
2室1厅1卫,西北,89.35,高层,精装修,255
4室2厅2卫,南,141.1,中层,简装修,420
3室2厅2卫,南,92.08,低层,精装修,60
4室2厅2卫,南,189.52,低层,毛坯,650
3室2厅2卫,东,59.38,中层,精装修,107.1
4室2厅2卫,南北,190,高层,毛坯,368
2室2厅1卫,东,69.76,低层,简装修,169
2室1厅1卫,东南,57.99,低层,简装修,115
3室2厅1卫,西,92.18,中层,精装修,330
4室2厅2卫,西,112,高层,精装修,413
3室2厅1卫,南北,91.88,低层,精装修,394
3室1厅1卫,东,127.82,中层,简装修,220
2室2厅2卫,南,113.85,高层,精装修,260
4室3厅5卫,东,304.06,高层,毛坯,1185
2室2厅1卫,西,89.23,高层,简装修,169
3室1厅2卫,南北,134.88,低层,精装修,480
4室2厅2卫,西南,199.84,高层,精装修,560
3室2厅1卫,北,91.9,中层,精装修,135
2室2厅1卫,东南,82.24,低层,简装修,212
3室2厅2卫,东南,136.75,高层,精装修,500
5室2厅5卫,南,295.6,低层,毛坯,1500
4室2厅3卫,北,188,低层,毛坯,190
3室2厅2卫,南北,96.9,中层,精装修,83.8
4室2厅2卫,南北,141,高层,精装修,365
3室2厅2卫,东西,157.78,低层,毛坯,365
3室2厅1卫,南,101.84,高层,精装修,156
3室2厅2卫,东南,94.43,中层,精装修,145
3室2厅2卫,东,138.82,高层,精装修,330
3室1厅1卫,西北,89.97,高层,毛坯,190
3室2厅2卫,南,102.02,高层,精装修,290
4室2厅3卫,南,141.67,中层,中装修,441.53
3室1厅2卫,南北,93.16,低层,毛坯,240
3室2厅2卫,北,128.67,低层,精装修,173
4室2厅2卫,东西,104.85,高层,精装修,185
4室2厅3卫,南,251,低层,精装修,739
3室2厅2卫,西北,139.88,高层,精装修,306
4室2厅2卫,西北,140.61,低层,简装修,215
2室2厅1卫,东,79.48,中层,精装修,173
4室1厅2卫,南,118.71,低层,精装修,396.86
2室1厅1卫,南,77.65,中层,精装修,167
2室1厅1卫,东,63.59,低层,精装修,235
3室2厅1卫,南北,87.15,中层,精装修,250
3室2厅2卫,南,116,低层,中装修,75
5室4厅4卫,南,393.53,低层,毛坯,3200
3室2厅3卫,南北,220,中层,精装修,770
3室2厅1卫,西,65.91,低层,简装修,173
3室2厅1卫,西北,83.61,低层,精装修,196
3室2厅2卫,东南,127.44,低层,简装修,230
3室2厅2卫,南,108,低层,精装修,200
2室1厅1卫,西北,73.24,中层,简装修,194.69
3室2厅2卫,南北,121.35,中层,简装修,100
3室2厅1卫,东南,86.19,高层,精装修,184
3室2厅2卫,西,96.95,高层,精装修,130
4室2厅3卫,南,148,低层,毛坯,570
3室2厅2卫,南,148.57,低层,精装修,485
2室1厅1卫,西南,89.32,中层,简装修,265
3室2厅1卫,东,86.53,中层,精装修,195
3室1厅2卫,东南,124.02,中层,精装修,240
5室2厅3卫,南,316,低层,毛坯,1042
4室2厅2卫,西,118,中层,毛坯,225
4室2厅2卫,南北,186.64,高层,精装修,1020
3室1厅1卫,东南,69.7,中层,精装修,108
3室2厅2卫,南,137.64,低层,毛坯,266.72
2室1厅1卫,东南,83.07,中层,精装修,215
2室2厅1卫,东,85.38,低层,精装修,265
3室1厅1卫,西南,106.45,高层,精装修,305
4室2厅3卫,东,205,低层,毛坯,650
6室2厅4卫,南,302.87,高层,精装修,1190
4室2厅2卫,西南,132.62,高层,精装修,125
3室2厅1卫,东,81.99,高层,精装修,176
2室2厅1卫,南北,84.45,中层,精装修,155
3室2厅1卫,南,92.4,中层,精装修,165
3室2厅2卫,西,99.96,低层,精装修,210
3室2厅1卫,南北,93,低层,精装修,356
4室2厅4卫,南,158,低层,毛坯,505
4室4厅2卫,南北,141.03,低层,精装修,548
3室2厅2卫,北,107,高层,毛坯,285
3室2厅2卫,西南,110.03,中层,精装修,320
2室2厅1卫,南北,80.23,低层,简装修,168
3室2厅2卫,东北,90.22,高层,精装修,178
4室2厅3卫,南,217,低层,毛坯,235
3室2厅2卫,北,138.2,中层,简装修,167
4室2厅2卫,南北,151,中层,毛坯,630
4室2厅2卫,西北,149.84,高层,毛坯,410
2室1厅1卫,东南,78.36,低层,精装修,200
2室2厅1卫,南北,66.65,中层,精装修,42.6
4室2厅2卫,南,135.58,高层,毛坯,260
4室2厅3卫,南北,193.17,低层,精装修,750
4室2厅5卫,南北,308.34,高层,简装修,940
3室1厅2卫,南北,107.45,低层,毛坯,165
3室2厅2卫,南北,109,中层,简装修,256.89
3室1厅2卫,西北,102.53,高层,毛坯,290
2室2厅1卫,南,84.96,高层,简装修,73
3室1厅2卫,西南,126.25,低层,精装修,159
4室2厅2卫,南,171.2,中层,精装修,550
4室2厅2卫,南,117,高层,毛坯,181
3室1厅2卫,东,89.66,高层,毛坯,209
3室2厅1卫,南北,91.88,低层,精装修,398
3室1厅2卫,南,130.89,高层,精装修,263.8
3室2厅3卫,南北,366.3,低层,精装修,1240
4室2厅3卫,西南,221,中层,精装修,1650
3室2厅2卫,东西,111.49,中层,精装修,240
3室1厅1卫,南,104.79,中层,精装修,320
3室2厅4卫,东,268.71,中层,精装修,1379
4室2厅3卫,东,179.78,低层,毛坯,800
3室2厅2卫,西北,154.84,高层,精装修,568
3室2厅1卫,西北,89.77,中层,精装修,165
4室2厅2卫,南北,107.15,低层,简装修,200
3室1厅1卫,东南,74.8,高层,简装修,155
3室2厅2卫,南北,116.99,低层,精装修,495
4室1厅2卫,南北,134.04,高层,精装修,340
3室2厅2卫,西南,76,中层,精装修,178
4室2厅4卫,北,215.93,中层,精装修,790
4室2厅2卫,东西,97.84,中层,精装修,316
3室1厅2卫,西北,103.9,高层,简装修,132
3室2厅2卫,东南,136.29,低层,精装修,700
6室3厅6卫,东,622,低层,毛坯,1380
2室2厅2卫,南北,84,中层,简装修,62.8
3室2厅2卫,东,111.77,低层,精装修,310
4室2厅2卫,东,166.51,高层,精装修,368
4室2厅3卫,南,203,低层,精装修,730
4室2厅2卫,南北,143.06,中层,精装修,460
4室2厅3卫,南北,147,中层,精装修,315
2室2厅1卫,南北,68,中层,毛坯,79
3室2厅2卫,南北,89,低层,精装修,295
2室1厅1卫,南,46.67,高层,简装修,86.7
4室1厅2卫,东北,159.27,中层,精装修,298
3室2厅2卫,西北,115.84,低层,精装修,201
4室2厅2卫,南,121.55,低层,简装修,280
1室0厅1卫,东北,46.89,中层,精装修,119
2室1厅1卫,东南,86.97,低层,精装修,177
3室2厅2卫,南北,94.93,低层,简装修,230
4室2厅2卫,南北,130.63,中层,精装修,285
5室3厅4卫,南,355.24,低层,毛坯,3380
5室2厅5卫,南北,152,低层,简装修,412
3室2厅2卫,南北,157.78,中层,毛坯,395
5室2厅4卫,东,277,低层,精装修,1560
3室2厅2卫,西,87.38,中层,简装修,153
4室2厅3卫,东西,127.88,高层,精装修,489
5室2厅4卫,南北,328.52,高层,精装修,1250
3室2厅2卫,东,162.18,高层,精装修,589
4室2厅2卫,南北,110.64,中层,豪华装修,367
4室1厅3卫,东南,189.44,中层,毛坯,370
2室2厅1卫,东北,84.95,低层,精装修,196
4室2厅2卫,南北,165.49,低层,毛坯,250
3室2厅1卫,东南,82.09,中层,精装修,159
3室1厅1卫,西北,98.58,高层,精装修,226
5室2厅2卫,南,127.94,中层,精装修,520
2室2厅1卫,东南,88.98,低层,精装修,112
3室2厅2卫,西南,117.35,高层,简装修,149
3室1厅2卫,东南,133.06,中层,简装修,238
2室2厅1卫,南北,80,中层,简装修,58
4室2厅3卫,南,193.67,高层,精装修,1260
3室2厅2卫,西南,89.86,高层,精装修,267
4室2厅2卫,南北,111.77,中层,精装修,451
3室2厅2卫,西,90.9,低层,精装修,210
3室1厅1卫,北,92,高层,精装修,128
5室1厅4卫,南北,245.21,中层,毛坯,345
2室1厅1卫,西,68.29,高层,简装修,67.8
3室2厅2卫,南,109.05,高层,精装修,342
4室3厅2卫,西北,210.96,高层,精装修,780
2室2厅2卫,西南,88.65,低层,简装修,128
2室1厅2卫,东,88.36,中层,精装修,126
3室2厅2卫,西,90.8,高层,精装修,165
4室3厅3卫,南北,239.88,高层,精装修,938
4室1厅3卫,南,141.67,中层,精装修,480
2室1厅1卫,南,59.56,中层,精装修,105
3室2厅1卫,东,95.04,低层,毛坯,105
4室2厅3卫,南北,185,中层,毛坯,1080
4室2厅2卫,西,113.37,中层,精装修,200
3室2厅1卫,东北,89,中层,毛坯,218
3室2厅1卫,南北,90.06,低层,精装修,199
5室2厅4卫,南,233.9,低层,毛坯,582
3室2厅2卫,南,95.3,低层,毛坯,102
3室2厅2卫,南,125.73,低层,毛坯,90
4室2厅2卫,南北,145,高层,简装修,415
2室2厅1卫,东南,69.95,高层,精装修,195
4室2厅3卫,南,241,高层,豪华装修,840
4室2厅3卫,南,199.92,高层,精装修,1150
3室1厅1卫,南,107.29,中层,精装修,293
2室2厅1卫,南,80.26,中层,精装修,200
3室2厅3卫,东南,156.79,低层,毛坯,770
4室2厅2卫,南北,117.36,低层,精装修,325
2室2厅1卫,南,88.01,低层,精装修,181
1室1厅1卫,南北,60,中层,精装修,105
2室1厅1卫,东南,75.68,低层,简装修,200
4室2厅3卫,东,202,中层,精装修,1380
3室2厅2卫,南,127.04,低层,精装修,160
3室2厅1卫,南北,80.66,低层,精装修,164
4室2厅2卫,南北,135.36,低层,精装修,299
3室2厅1卫,西北,85.66,低层,精装修,245
5室2厅3卫,南,234,低层,毛坯,652.46
4室2厅3卫,南,184,高层,豪华装修,240
4室2厅3卫,东北,212.76,中层,毛坯,600
4室2厅2卫,南北,156.64,高层,毛坯,824
3室2厅2卫,东,104.07,低层,精装修,450
2室1厅1卫,西南,79.13,中层,精装修,142
3室2厅2卫,东,146.94,中层,精装修,335
2室1厅1卫,南,52.58,中层,简装修,76
3室2厅2卫,南北,86.93,低层,精装修,92.8
2室2厅1卫,东北,88.2,高层,精装修,176
3室1厅1卫,南,74.38,高层,精装修,183
4室2厅2卫,南,113.42,低层,精装修,374.35
3室2厅2卫,东南,131.13,中层,精装修,430
3室2厅2卫,南北,94.93,低层,简装修,230
2室2厅1卫,东南,86.6,中层,简装修,74
2室1厅1卫,西北,93,低层,精装修,328
4室2厅2卫,东北,183,低层,豪华装修,1060
3室2厅2卫,南,176.7,中层,精装修,858
3室2厅1卫,西,128.29,高层,精装修,450
3室1厅1卫,西,81.26,高层,精装修,159
4室2厅3卫,南北,190,中层,毛坯,741
4室2厅3卫,南北,165,中层,毛坯,485
3室2厅1卫,东南,89.5,高层,精装修,218
3室1厅1卫,南北,110.5,中层,简装修,155
2室1厅1卫,西,73.58,中层,精装修,108
3室1厅2卫,东,96.33,中层,精装修,190
3室2厅2卫,南,126.54,中层,精装修,222
3室1厅1卫,东南,80.45,低层,简装修,195
4室2厅2卫,南北,150.42,高层,精装修,485
4室3厅3卫,南,165,中层,毛坯,365
1室1厅1卫,南北,45,高层,精装修,68
3室2厅1卫,东南,90.86,低层,简装修,115
3室1厅1卫,东南,88.72,低层,精装修,209
