id,name,price,house_type,orientation,area,level,single_price,decoration
1443,新上攀成钢4.9米层高买一层送一层180度采光即买过户,145,2室2厅2卫,南,64.67,高层,22422,精装修

1444,建发天府鹭洲92实得150平，超大赠送,480,3室2厅2卫,北,92.81,中层,51719,精装修

1445,新上凯德三房精装修保养新正南朝向位置安静,298,3室2厅2卫,南,90.56,低层,32906,精装修

1446,人居越秀和樾林语113平3居南北向简装修视野无遮挡,260,3室2厅2卫,南北,113,中层,23009,简装修

1447,光明蓉府项目270.44万3室2厅2卫毛坯，南北通透,263.21,3室2厅2卫,南,128,中层,20563,毛坯

1448,中南上熙府熙悦，带前后花园，精装套三双卫，小区环境优美,258,3室2厅2卫,南,114.96,低层,22443,精装修

1449,中海城南一号稀缺顶跃带游泳池实得0平装修好未住过人,2780,5室2厅3卫,东南,370.89,高层,74955,精装修

1450,急，精装修南北普通住宅259.15平米急售，看房随时,858,4室2厅2卫,南北,259.15,高层,33108,精装修

1451,西派澜岸5室2厅精装全齐高层經典大平层新上必卖,1150,5室2厅3卫,西南,223.4,高层,51477,精装修

1452,新上金融城中海城南一号中庭带双车位满5年,1530,5室2厅3卫,南北,239.88,低层,63782,精装修

1453,合能珍宝琥珀三期高档社区拎包入住视线好居住舒适,120.19,3室2厅2卫,南北,89.59,中层,13416,精装修

1454,房源小户型！！地铁口，套二87万，看房方便,87,2室1厅1卫,东西,60,高层,14500,简装修

1455,中房学府海棠一期2室2厅南,98,2室2厅2卫,南,85.02,高层,11527,简装修

1456,华固一品全明格局交通便利低楼层新装3居室南北通透,151,3室2厅1卫,南北,82.09,中层,18394,毛坯

1457,世纪朝阳2室2厅西南,181,2室2厅1卫,西南,89.34,低层,20260,简装修

1458,汉嘉国际精装修3房+南北通透+全配+位置安静+实景拍摄,170,3室2厅2卫,南北,110.45,中层,15392,简装修

1459,三号线地铁口居家套二对中庭安静舒适业主诚心出售随时看,105,2室2厅1卫,北,58.79,中层,17860,简装修

1460,绿地468云玺五期2室1厅清水满二,187,2室1厅1卫,西北,77.32,高层,24185,毛坯

1461,满二黄龙溪谷(别墅)4室2厅南北通透采光好周边商圈,505,4室2厅4卫,南,158,低层,31962,毛坯

1462,犀浦双地铁品质好房122平急售！好房不等人啊，抓紧时间下手,130,3室2厅2卫,南北,122,中层,10656,毛坯

1463,双流万达香瑞楠府精装小套三拎包入住满二,139,3室2厅1卫,东西,87.66,高层,15857,简装修

1464,爵领欧城3室2厅西北,110,3室2厅1卫,西北,76.81,中层,14321,精装修

1465,合能枫丹铂麓一期3室2厅东,208,3室2厅2卫,东,83.77,中层,24830,精装修

1466,锦汇城B区3室1厅东北,91,3室1厅1卫,东北,89,高层,10225,毛坯

1467,听城金沙小學对中庭人车分流满五年,290,3室2厅2卫,东北,123.68,低层,23448,简装修

1468,六四零万！买卡地亚花园城高楼层标准套四视野开阔正看蔚蓝湖！,540,3室2厅2卫,南北,140.25,低层,38503,毛坯

1469,地铁口滨江和城清水套三视野开阔,199,3室2厅2卫,南北,91.99,高层,21633,毛坯

1470,金沙柏林郡2室1厅东北,125,2室1厅1卫,东北,67.88,中层,18415,精装修

1471,必看好房，精装套三，户型方正，随时可以看房,115,3室2厅1卫,西,75.63,中层,15206,精装修

1472,此房税费低成都花园上城精装3居室业主急售比同户型单价低,249,3室2厅2卫,南,103.65,高层,24023,精装修

1473,一三五零！麓湖生态城麒麟荟三面看湖，高楼层视野开阔采光好！,741,4室2厅3卫,南北,190,中层,39000,毛坯

1474,跃层洋房实得350平6号线地铁口森林中的家,330,4室2厅3卫,东南,246.02,低层,13414,毛坯

1475,天府新区不限够别墅总价330万起实得350平花园300免,490,4室2厅2卫,南,165,高层,29697,毛坯

1476,中阶费0.5%戛纳湾滨江精装套四双卫带衣帽间对中庭,253,4室2厅2卫,东南,131.26,中层,19275,精装修

1477,成都市万科碧桂园联合开发高层洋房跃层凤凰湖轻轨配套,81,3室2厅2卫,南北,94,高层,8617,毛坯

1478,锦城湖现房别墅叠上晞缺位置双花园设计双中庭新上,1430,5室2厅4卫,南,294.8,高层,48507,毛坯

1479,武侯区桐梓林观南上域2室1厅对中庭,245,2室2厅1卫,南,91.56,中层,26758,精装修

1480,保利花园三期3室1厅南东南,335.9,3室1厅2卫,东南,136.94,低层,24529,精装修

1481,华阳职中教职工宿舍带平台东南,139.8,3室2厅1卫,东南,115.46,低层,12108,精装修

1482,格林城市花园3室2厅西南,109,3室2厅1卫,西南,87.77,中层,12419,精装修

1483,麓山国际圣芭芭拉核心地段，核心位置，仅契税，诚意出售！！,700,3室2厅3卫,南,204.9,低层,34163,精装修

1484,【保利物业租售】超划算！实得230平！改善五房！教科院,406,5室2厅3卫,南北,142,高层,28592,精装修

1485,望江嘉苑3室2厅西南,235,3室2厅2卫,西南,106.86,中层,21991,精装修

1486,南城都汇汇尚园2室1厅南,274,2室1厅1卫,南,86.38,中层,31720,精装修

1487,华府板块靠近地铁两百万买套三英伦宫殿式风格建筑,184,3室2厅2卫,北,93.89,低层,19597,毛坯

1488,全成都二手房都有-中介费-只收0.5个点-朗诗南门绿郡3室南,346,3室1厅1卫,西南,96.63,高层,35807,精装修

1489,太升南路地铁口交通管理局宿舍已安装电梯标准套三户型方正随时看,138,3室2厅2卫,东南,110.49,高层,12490,简装修

1490,缤纷翡翠湾3室1厅西北,115,3室1厅2卫,西北,90.39,高层,12723,精装修

1491,新上！大平台大阳台，安静通透，明厨明卫，品质小区，方便看房,460,4室2厅2卫,南北,111.92,低层,41101,精装修

1492,新上开发商直销，咨询团购特惠，金科精装公园环绕，配套齐全,151,3室2厅2卫,南,98,高层,15408,毛坯

1493,价格美丽！南北通透！三环内中庭套四！锦城七中+芳草,406,4室2厅2卫,南,128,高层,31719,毛坯

1494,宏达世纪锦城双地铁交通配套成熟,310,3室2厅2卫,南北,95.76,高层,32373,精装修

1495,新上融创玖棠府，看麓湖，天府七小，七中视野好无遮挡,480,4室2厅3卫,南北,180.37,高层,26612,精装修

1496,【家诺好房】天府五街清水上叠！可做五房！赠送负一楼花园！,401,3室2厅2卫,南北,148,低层,27095,毛坯

1497,【家诺好房】蒙彼利埃！精装下叠！前后带花园！安静不临街！,967.42,5室1厅4卫,南,304.73,低层,31747,精装修

1498,攀成钢豪宅仁恒滨河湾满2年高楼层精装四居室天誉花园,1370,4室2厅3卫,南,267.08,高层,51295,精装修

1499,中洲锦城湖岸3室2厅东高楼层采光好，公园旁，近地铁,383,3室2厅1卫,东,91.9,中层,41676,精装修

1500,陆陆零对中庭精装修拎包入住天西F4秦皇始商务板块,490,3室2厅1卫,南北,142,低层,34507,精装修

1501,南湖公园旁，精装套四南北通透，楼层适中视野好，全款省税直接签,315,4室2厅3卫,南北,147,中层,21429,精装修

1502,7月21号新挂牌（拎包入住）（地铁口500米）（配套成熟）,107,2室2厅1卫,南,83,低层,12892,精装修

1503,南湖左岸3室1厅南,193.5,3室1厅1卫,南,88.67,中层,21822,毛坯

1504,恒大上林苑套三双卫精装未住人！,106,3室2厅2卫,东南,107.65,中层,9847,精装修

1505,蓝光凯丽香江超大赠送户型客厅卧室双阳台业主自住精装修,180,3室2厅1卫,南北,85.51,中层,21050,精装修

1506,镏金岁月超值南可遇不可求温馨2室,192,2室1厅1卫,南,73.14,中层,26251,精装修

1507,旺府豪庭2室1厅东,70,2室1厅1卫,东,57.68,高层,12136,精装修

1508,航都-地铁口清水套三电梯9楼未满五建行20万抵押,125,3室2厅2卫,东南,72.08,高层,17342,精装修

1509,麓山国际茵特拉肯B区4室2厅东南西南,650,4室2厅3卫,东南,253.52,高层,25639,精装修

1510,沙河源上金府3室北包税包过户包拿证先到先得,156,3室1厅1卫,北,105.98,高层,14720,精装修

1511,誉峰一期楼仼精装大平层南北通透看房约豪改高品质高享受,1351,5室2厅4卫,南,360,低层,37528,精装修

1512,宏达世纪锦城2室1厅西南,182,2室1厅1卫,西南,78.19,中层,23277,精装修

1513,德商御府天骄东西两居室户型方正采光好无遮挡,418,4室2厅3卫,东西,154.8,高层,27003,毛坯

1514,无税，龙城1号4室2厅南，精装修，可看房,258,4室2厅2卫,南北,148.01,低层,17431,精装修

1515,新上网红户型！购房送家电大礼包！一站式服务！手慢无,49.9,2室2厅2卫,东北,54,低层,9241,精装修

1516,金座精装套三房，中央空调，带地暖大阳台,186,3室2厅1卫,西,98.17,中层,18947,精装修

1517,万科品质，空调地暖全，置换大户型，价格美丽，可按揭，方便看房,690,4室2厅2卫,南北,164.7,中层,41894,精装修

1518,优品道三期优质大套一全中庭位置安静可变套二保养不错,177,1室2厅1卫,北,66.22,高层,26729,精装修

1519,田园新中式装修风格金丝楠木实木打造舒适空间满2独一,200,3室2厅2卫,东,93,低层,21505,精装修

1520,德商华府天骄核心地段，核心位置，无税房，诚意出售！！,240,4室1厅2卫,南,87.99,中层,27276,精装修

1521,急售洛森堡精装套三双卫九米大阳台正看别墅采光好,220,3室2厅2卫,东南,102.95,高层,21370,精装修

1522,海伦印象正规3室2厅楼层好户型方正房龄新,236,3室2厅1卫,东南,88.58,中层,26643,精装修

1523,光明蓉府4室2厅南北通透143平精装修电梯房居家,348,4室2厅2卫,南北,143.8,高层,24200,精装修

1524,套3双卫包税包过户包拿证先到先得快联系我吧。,200,3室2厅2卫,东,109,中层,18349,精装修

1525,新鸿基悦城4室1厅东北,258.52,4室1厅2卫,东北,132.46,高层,19517,精装修

1526,南苑小区满五年不临路中间楼层看绿化安静,760,4室2厅2卫,南北,183,低层,41530,简装修

1527,恒大天府半岛三期4室2厅南,268,4室2厅2卫,东北,137.89,低层,19436,精装修

1528,中信城左岸3室2厅西北,183,3室2厅1卫,西北,73.97,高层,24740,精装修

1529,中冶中央公园成熟小区，人气旺，交通便利！价格可议！,94,3室2厅2卫,西北,90.61,低层,10374,精装修

1530,城南晶座3室2厅东,182,3室2厅2卫,东,94.22,高层,19316,简装修

1531,雄飞北尚广场3室2厅西北北,122,3室2厅1卫,西北,90.22,中层,13523,精装修

1532,滨江和城3室2厅东东南南,260,3室2厅2卫,东南,94.58,高层,27490,精装修

1533,1号线18号线双地铁口朝南精装满五套二随时看房,198,2室2厅1卫,南,83.71,高层,23653,精装修

1534,金融城城南一号烯蒛复式豪装全齐豪改高品质高享受,3200,5室2厅4卫,南北,354,高层,90395,简装修

1535,户型方正，采光好，朝南对中庭，低楼层看绿化，安静静谧。,303,3室2厅2卫,南北,107.49,低层,28189,精装修

1536,翰林南城次顶层，采光观景好，双卧客厅朝南，南向面,132,3室2厅1卫,东,101,低层,13069,简装修

1537,【家诺好房】顶跃带双平台！有车位，南北通透，视野开阔！满五！,680,5室2厅3卫,南北,239.48,高层,28395,毛坯

1538,九号公馆新上清水套五248平8栋位置安静,900,5室2厅4卫,南,248.9,高层,36159,毛坯

1539,【保利物业租售】保利锦湖南区，套四双卫，精装修，带家具，高楼,445,4室2厅2卫,南北,105.02,中层,42373,精装修

1540,房子户型方正，保养很好，对中庭，满五,232,3室1厅1卫,东北,86.59,高层,26793,简装修

1541,南湖公园，满五，套四双卫，精装拎包入住,365,4室2厅2卫,南北,141,高层,25887,精装修

1542,恒大曹家巷广场2室1厅西南,162,2室1厅1卫,西南,72.64,高层,22302,精装修

1543,恒大名城3室2厅西北,148,3室2厅1卫,西北,91.64,中层,16150,精装修

1544,武侯金茂府，成都豪宅首位，新科技住宅，大平层，视野开阔,560,3室2厅3卫,南北,181.5,中层,30854,豪华装修

1545,恒大天府半岛二期4室2厅西南,298,4室2厅2卫,西南,133.09,中层,22391,精装修

1546,燕楠商圈东郡3室2厅西未满五电梯9楼35万抵押,145,3室2厅1卫,西,83,高层,17470,毛坯

1547,7月21号新挂牌（拎包入住）（地铁口500米）（配套成熟）,107,2室2厅1卫,南,83,低层,12892,精装修

1548,锦尚天华楼层位置好家具齐全采光观景好拎包入住,165,2室1厅1卫,北,73.73,高层,22379,精装修

1549,上锦雅筑南北两居室户型方正采光好无遮挡,209,3室2厅2卫,南北,120,中层,17417,精装修

1550,西派国际4室2厅南,1150,4室2厅2卫,南,183.44,低层,62691,精装修

1551,伊泰天骄攀成钢大平层位置安静保养不错大阳台舒适大气,1350,4室2厅5卫,西南,265.27,高层,50892,精装修

1552,北辰南湖香麓4居室观景楼层环境优美居住舒适,298,4室2厅2卫,南北,134.85,低层,22099,毛坯

1553,市中心武侯区精装现房在售服务式70年现房住宅无需摇号,200,2室2厅1卫,东西,82,高层,24390,精装修

1554,看联排端头就来看我这套！端头大花园仅售238万！,238,5室3厅5卫,南,252,低层,9444,豪华装修

1555,桐梓林神仙树改善盘，蓝光公馆1881，满五无税，3室2厅，,660,3室2厅2卫,西,188.96,中层,34928,精装修

1556,上品金沙2室2厅西,240,2室2厅1卫,西,101.65,低层,23610,简装修

1557,国信滨河雅居4室2厅南,670,4室2厅3卫,南,248.26,低层,26988,简装修

1558,此房满五！采光通风效果佳！业主诚意出售！,100.6,3室2厅2卫,东南,111.36,低层,9034,精装修

1559,高新区金融城地铁口西派国际大套5豪装南北朝向大平层,800,5室2厅3卫,南北,219.15,高层,36505,精装修

1560,天誉南庭3室1厅东南,445,3室1厅2卫,东南,107.55,中层,41376,精装修

1561,红星桥地铁口恒大曹家巷广场电梯套二户型方正采光好随时看房,176,2室1厅1卫,东,77.79,高层,22625,精装修

1562,川音嘉苑3室2厅南,136,3室2厅2卫,南,125.75,中层,10815,精装修

1563,中海城南华府满5年诚心出售，通透户型大3房双阳台有车位,760,3室2厅2卫,南北,160,低层,47500,精装修

1564,中阶费0.5%绿地468公馆，伊藤旁品质小区89平米套,239,3室2厅1卫,东,89.28,低层,26770,精装修

1565,高新区世纪城天府三街软件园旁红树湾品质楼盘环境好,255,3室2厅2卫,北,127.76,中层,19959,毛坯

1566,不看后悔！东三环万科稀有纯板式小洋楼精装,220,4室2厅2卫,南北,125,高层,17600,精装修

1567,房东急售，家具装修保养好,179,3室2厅2卫,北,92.52,高层,19347,精装修

1568,中海城南一号阁楼已搭好，安静看中庭，位置安静诚心卖,485,2室2厅2卫,东南,89,低层,54494,精装修

1569,西派国际218平套五户型通透有车位诚心出售,1250,5室2厅3卫,南,219.37,中层,56981,精装修

1570,九龙仓时代小镇2室2厅北,119,2室2厅2卫,北,68.62,低层,17342,精装修

1571,润扬北城1号3室2厅南北,118,3室2厅1卫,南北,87,高层,13563,精装修

1572,天府新区前看麓湖后看锦江142平米朝东随时看房,380,4室2厅2卫,东西,142.36,高层,26693,精装修

1573,套三双卫本房户型方正，两梯四户，东西朝向,515,3室1厅2卫,东,136.93,高层,37610,精装修

1574,成都玩家2室2厅东,180,2室2厅1卫,东,68.09,低层,26436,精装修

1575,错层套二，朝东南对中庭，中庭中间楼层，采光不错,178.5,2室2厅1卫,东南,100.38,高层,17782,精装修

1576,庆光小区2室1厅南,29.9,2室1厅1卫,南,55.36,中层,5401,简装修

1577,天府五街软件园（月租4200，民用水电气）拎包入住，免税,70,1室1厅1卫,南北,45,高层,15556,精装修

1578,合能四季城一期采光超好，舒适小区，舒心的家，绿化很好,85.8,2室1厅1卫,西北,62.53,低层,13721,精装修

1579,中海城南一号二期4室2厅南,1250,4室2厅3卫,南,193.6,高层,64566,精装修

1580,店长推荐！中海九号公馆好小区！性价比高的房子！带双车位全新,1350,5室1厅4卫,南,248.9,高层,54239,精装修
